seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
0000,0.775867742428027,0.7374724531910063,0.5721810873601649,0.775867742428027,0.775867742428027,0.7740963599194558,0.7740963599194558,0.7740963599194558,0.7740963599194558,0.7453638696349374,0.7306513809238521,0.7171007369298805,0.6924121321018989,0.6583474169884287,0.6323471011059479,0.6039537772680416,0.5642047874596875,0.5236690436537224,0.46682114566671395,0.2806756912539387,0.06497093282592128,0.0,0.5962441547550972,0.7782608695652173,0.7782608695652173,0.7705627705627706,0.7705627705627706,0.7705627705627706,0.7705627705627706,0.7404255319148936,0.7184873949579832,0.6900826446280992,0.6491935483870968,0.573076923076923,0.5261194029850746,0.4555160142348754,0.39590443686006827,0.34983498349834985,0.2984126984126984,0.1752873563218391,0.03282828282828283,0.0,0.5391548441835632,0.7734819740797965,0.7734819740797965,0.777646153347008,0.777646153347008,0.777646153347008,0.777646153347008,0.7503351440628417,0.7430213030767941,0.7451766406652779,0.7385078947149726,0.7563056615999153,0.7600230176046928,0.8007625498941421,0.8040502013998477,0.7838817734547626,0.7302704717350933,0.44942684580303216,0.12858491972762065,0.0,0.6762049992256114,0.8325581395348837,0.8325581395348837,0.827906976744186,0.827906976744186,0.827906976744186,0.827906976744186,0.8093023255813954,0.7953488372093023,0.7767441860465116,0.7488372093023256,0.6930232558139535,0.6558139534883721,0.5953488372093023,0.5395348837209303,0.4930232558139535,0.4372093023255814,0.2837209302325581,0.06046511627906977,0.0,0.6244798041615668,0.9226804123711341,0.9226804123711341,0.9175257731958762,0.9175257731958762,0.9175257731958762,0.9175257731958762,0.8969072164948454,0.8814432989690721,0.8608247422680413,0.8298969072164949,0.7680412371134021,0.7268041237113402,0.6597938144329897,0.5979381443298969,0.5463917525773195,0.4845360824742268,0.31443298969072164,0.06701030927835051,0.0,0.6920781334780249,0.8024230038127111,0.8024230038127111,0.8067437322985503,0.8067437322985503,0.8067437322985503,0.8067437322985503,0.786975388979743,0.7783648207552162,0.7772620676737898,0.7747905634017725,0.7941315386757959,0.8019612038995105,0.8461719278228532,0.855077197347429,0.8518608609551623,0.8115463183975549,0.5924298433778055,0.22073139238516554,0.0,0.7222696873942853,0.9278989207264572,0.9278989207264572,0.9303028472473923,0.9303028472473923,0.9303028472473923,0.9303028472473923,0.9133749433526964,0.9069819111698002,0.9039555298006138,0.8873805328223281,0.8842514104692064,0.8817624709869047,0.8926915322580644,0.8802836484983313,0.8692612013671054,0.8238855745032821,0.5993532115689703,0.22193802888591968,0.0,0.8022173276908267,0.7374724531910063,0.7374724531910063,0.7409783046514521,0.7409783046514521,0.7409783046514521,0.7409783046514521,0.750290575967469,0.756915509503296,0.7648588207113258,0.7758105500008734,0.7965149792890297,0.8090957464504634,0.8275239165400579,0.8422718840810506,0.8533758112113278,0.8624407489923096,0.8802285801462408,0.914057741099888,1.0,0.8038022625779554,0.8024766123094458,0.8024766123094458,0.8023831228249177,0.8023831228249177,0.8023831228249177,0.8023831228249177,0.7792611738406509,0.7687399621613727,0.7607967029466053,0.7436546180358835,0.7239733503330764,0.7059983710445062,0.6904585816399369,0.658644920968846,0.6216686771278436,0.5650495938024143,0.3570879482182516,0.08817540543181775,0.0,0.6462102642878825,179.0,179.0,178.0,178.0,178.0,178.0,174.0,171.0,167.0,161.0,149.0,141.0,128.0,116.0,106.0,94.0,61.0,13.0,0.0,134.26315789473685,36.0,36.0,37.0,37.0,37.0,37.0,41.0,44.0,48.0,54.0,66.0,74.0,87.0,99.0,109.0,121.0,154.0,202.0,215.0,80.73684210526316,15.0,15.0,16.0,16.0,16.0,16.0,20.0,23.0,27.0,33.0,45.0,53.0,66.0,78.0,88.0,100.0,133.0,181.0,194.0,59.73684210526316,0.6139534883720931,0.7699903561601906,0.6325581395348837,0.7674418604651163,0.8505154639175257,0.5555555555555556,0.4444444444444444,0.0,0.4374344593787509,0.8068459657701712,0.18831168831168832,0.6297578605054514,127.04840876643145,165,50,29,4,5,4,0,6.0,154,0.7383863080684596,0.7023255813953488,0.7783505154639175,151,64,43,194,215,14,9
0001,0.7225609845253467,0.7793379291014637,0.5631191813294985,0.7225609845253467,0.7219881922569148,0.7212605119376145,0.720752405152427,0.7205770391492718,0.7204103819467497,0.720252084371231,0.7179548870238213,0.7129066589362584,0.7014668510655165,0.6818202692665839,0.6422005118031521,0.5805294435094086,0.516019207949017,0.4524766677248192,0.37239007017458503,0.27711950515191686,0.13221926921423868,0.014853510008642736,0.5710399184825008,0.702411714039621,0.7002150537634408,0.6972949763847145,0.6951114922813036,0.6943849121303043,0.6936589545844044,0.6929336188436831,0.6907613344739093,0.684995737425405,0.6714587737843551,0.6450270495214315,0.5952380952380952,0.5180491551459293,0.43536673928830794,0.3673469387755102,0.27639651275427835,0.18922984356197353,0.07564625850340136,0.0058524173027989825,0.527967346200151,0.7432882537730408,0.7444383649805272,0.7460497260107805,0.7473391467433531,0.7477571304885946,0.7481934962226613,0.7486475629610478,0.7462189819787277,0.7419548423263067,0.7328160154502643,0.720712224282171,0.6928681155651873,0.6505452840404883,0.6116126909639692,0.5573345337184703,0.5017225542491429,0.4058303843098222,0.2311011211580447,0.03769839848421827,0.6240067804056221,0.7178697183098591,0.7165492957746479,0.7147887323943662,0.7134683098591549,0.7130281690140845,0.7125880281690141,0.7121478873239436,0.7108274647887324,0.707306338028169,0.698943661971831,0.6822183098591549,0.6492077464788732,0.59375,0.5277288732394366,0.46742957746478875,0.3767605633802817,0.27684859154929575,0.12235915492957747,0.010123239436619719,0.5696812453669385,0.9702558001189768,0.9684711481261155,0.9660916121356335,0.9643069601427722,0.9637120761451516,0.9631171921475312,0.9625223081499108,0.9607376561570494,0.9559785841760856,0.9446757882212968,0.9220701963117193,0.8774538964901845,0.802498512790006,0.7132659131469363,0.6317668054729327,0.5092207019631172,0.37418203450327187,0.165377751338489,0.013682331945270671,0.7699677510253922,0.7566018771391755,0.7577241432909027,0.7593276598296205,0.760620904687716,0.7610421984560417,0.7614833146996836,0.7619442901723038,0.7605224178871504,0.7580053185442033,0.7521992903719592,0.7439002171503166,0.7249918713259532,0.6921542864705732,0.6591639263234289,0.6139158930780293,0.5609013834659557,0.4863599682834298,0.3133057018827307,0.06759869488797543,0.6553559662077447,0.9671747427031229,0.9679576450252732,0.9691372741677832,0.9704497402481553,0.9707681996837743,0.9711993552902948,0.971743416022298,0.9700183335814149,0.9662639657583192,0.9592397902452385,0.9463262237251823,0.9216674599927315,0.8813266581290978,0.8479734811833683,0.8001349647641162,0.7410448906707927,0.636872719985669,0.3977905383275866,0.07853264306210093,0.8387169496087536,0.7793379291014637,0.7806558926737058,0.7822859579431923,0.7834188715638176,0.783774271324376,0.7841024471620893,0.7843908598055973,0.7851489300875257,0.7868877516460393,0.7906331677963648,0.7971602710999913,0.8082461707968902,0.8250021417051279,0.8438416563012788,0.8586523170771847,0.8783136012503161,0.8972388043213106,0.923830095258899,0.9574883904368734,0.8226531330185286,0.7304684314596216,0.7303607233240483,0.7302519688151549,0.7302073663820182,0.7301862074974496,0.7301737657312724,0.7301696928200522,0.7283082775426679,0.7244234690483788,0.715679473920004,0.7012011662459032,0.6706827475887082,0.6214992054693553,0.5681247013300471,0.5104063534112401,0.4347749673101029,0.3351918410464128,0.1681586687868819,0.01953535037394629,0.5952528620054349,1631.0,1628.0,1624.0,1621.0,1620.0,1619.0,1618.0,1615.0,1607.0,1588.0,1550.0,1475.0,1349.0,1199.0,1062.0,856.0,629.0,278.0,23.0,1294.3157894736842,641.0,644.0,648.0,651.0,652.0,653.0,654.0,657.0,665.0,684.0,722.0,797.0,923.0,1073.0,1210.0,1416.0,1643.0,1994.0,2249.0,977.6842105263158,50.0,53.0,57.0,60.0,61.0,62.0,63.0,66.0,74.0,93.0,131.0,206.0,332.0,482.0,619.0,825.0,1052.0,1403.0,1658.0,386.6842105263158,0.6580105633802817,0.7900815034841006,0.6615316901408451,0.7007042253521126,0.9470553242117787,0.37209302325581395,0.5232558139534884,0.10465116279069768,0.5109197858920282,0.8054642044017202,0.19910514541387025,0.6611342033507958,1257.8097535466882,1592,680,89,8,32,45,9,32.0,447,0.7786491272451302,0.6773767605633803,0.9155264723378941,1539,733,142,1681,2272,87,86
0002,0.3429584773458956,0.8516808945113072,0.29209118276618823,0.3429584773458956,0.3429584773458956,0.3429584773458956,0.3429584773458956,0.3429584773458956,0.3429584773458956,0.3429584773458956,0.3429584773458956,0.33962759763774264,0.33962759763774264,0.33433809571876816,0.33433809571876816,0.3337378956862341,0.3271842544374121,0.31807039638490664,0.2697593024273761,0.19920169474846913,0.06818637064070149,0.007165438909170751,0.29552129256391874,0.22376973073351902,0.22376973073351902,0.22376973073351902,0.22376973073351902,0.22376973073351902,0.22376973073351902,0.22376973073351902,0.22376973073351902,0.22263450834879406,0.22263450834879406,0.22037037037037038,0.22037037037037038,0.21924144310823312,0.2158671586715867,0.20917431192660552,0.1778373547810545,0.125533731853117,0.04520222045995242,0.003808073115003808,0.19330694195905443,0.5256319377864652,0.5256319377864652,0.5256319377864652,0.5256319377864652,0.5256319377864652,0.5256319377864652,0.5256319377864652,0.5256319377864652,0.5180998486383533,0.5180998486383533,0.5072458791124385,0.5072458791124385,0.5080288719048893,0.49590468976629715,0.4836577499628609,0.40919457745925125,0.31610081692697634,0.10285736173669402,0.013482806976253866,0.4518407280277121,0.241,0.241,0.241,0.241,0.241,0.241,0.241,0.241,0.24,0.24,0.238,0.238,0.237,0.234,0.228,0.199,0.147,0.057,0.005,0.21005263157894735,0.7578616352201258,0.7578616352201258,0.7578616352201258,0.7578616352201258,0.7578616352201258,0.7578616352201258,0.7578616352201258,0.7578616352201258,0.7547169811320755,0.7547169811320755,0.7484276729559748,0.7484276729559748,0.7452830188679245,0.7358490566037735,0.7169811320754716,0.6257861635220126,0.46226415094339623,0.1792452830188679,0.015723270440251572,0.6605428666004635,0.5314573991733059,0.5314573991733059,0.5314573991733059,0.5314573991733059,0.5314573991733059,0.5314573991733059,0.5314573991733059,0.5314573991733059,0.5261718050031947,0.5261718050031947,0.5190688069660067,0.5190688069660067,0.5198767504262154,0.5110351214634257,0.5042575013715926,0.44196396610320415,0.36394429539704715,0.13977307783531415,0.018773170376836897,0.46535601580518354,0.9332375784657942,0.9332375784657942,0.9332375784657942,0.9332375784657942,0.9332375784657942,0.9332375784657942,0.9332375784657942,0.9332375784657942,0.9296260683760684,0.9296260683760684,0.9209743237954523,0.9209743237954523,0.9195157063149829,0.9088466681873276,0.8981359909931339,0.8265001270564802,0.7454940427243635,0.34506304055176235,0.06023310023310023,0.8353100046384497,0.8516808945113072,0.8516808945113072,0.8516808945113072,0.8516808945113072,0.8516808945113072,0.8516808945113072,0.8516808945113072,0.8516808945113072,0.8535410693460335,0.8535410693460335,0.8562345014649184,0.8562345014649184,0.8571438711154408,0.8594344484929441,0.8629895926487491,0.8758716562476984,0.8942355768467436,0.9224721065936096,0.9616184494030469,0.8666717894242417,0.35591754242596435,0.35591754242596435,0.35591754242596435,0.35591754242596435,0.35591754242596435,0.35591754242596435,0.35591754242596435,0.35591754242596435,0.3526243946087746,0.3526243946087746,0.3474543412144398,0.3474543412144398,0.34699112761201656,0.34064893571727706,0.33207524296691,0.28535893347570357,0.21556163872142353,0.0765693778151002,0.008210605025287072,0.3080480880204137,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,240.0,240.0,238.0,238.0,237.0,234.0,228.0,199.0,147.0,57.0,5.0,210.05263157894737,759.0,759.0,759.0,759.0,759.0,759.0,759.0,759.0,760.0,760.0,762.0,762.0,763.0,766.0,772.0,801.0,853.0,943.0,995.0,789.9473684210526,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,78.0,78.0,80.0,80.0,81.0,84.0,90.0,119.0,171.0,261.0,313.0,107.94736842105263,0.158,0.8535410693460335,0.162,0.24,0.7547169811320755,0.06666666666666667,0.6,0.3333333333333333,0.12284985664304804,0.36418816388467373,0.33476394849785407,0.16139794000867203,204.84985664304804,240,760,78,4,1,9,5,10.0,233,0.3323216995447648,0.219,0.6886792452830188,219,781,99,318,1000,14,15
0003,0.694241681709232,0.8750434292571563,0.6074916218961015,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.6816848633901568,0.6641733542947985,0.6550662690687123,0.6485478684564058,0.6231742570486405,0.5165036871771792,0.24728111941387965,0.01812643395453022,0.615327176400308,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6041666666666666,0.5899705014749262,0.5806451612903226,0.5714285714285714,0.54,0.43733333333333335,0.15665236051502146,0.01125703564727955,0.5391026650707446,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7691491083728386,0.7477089845210707,0.7390259068344268,0.7360750909388581,0.7191595456446761,0.610006232166817,0.3903417211049169,0.029187755835822542,0.7041328570438793,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6137724550898204,0.6077844311377245,0.5988023952095808,0.592814371257485,0.5868263473053892,0.5658682634730539,0.49101796407185627,0.218562874251497,0.017964071856287425,0.5490072486605735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9902439024390244,0.975609756097561,0.9658536585365853,0.9560975609756097,0.9219512195121952,0.8,0.35609756097560974,0.02926829268292683,0.8944801026957636,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.7852609034922071,0.776029757494867,0.7628785371906234,0.7586114405873223,0.7579870145238747,0.7519581844399233,0.6856712806167625,0.4783717308313097,0.04965608465608465,0.7188965246713183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9904605520369066,0.976984126984127,0.9673340135109895,0.9583406441536902,0.9345688376835833,0.8231215374997716,0.584525411112869,0.07193330548593706,0.9109088646562039,0.8750434292571563,0.8750434292571563,0.8750434292571563,0.8750434292571563,0.8750434292571563,0.8750434292571563,0.8750434292571563,0.8750434292571563,0.8750434292571563,0.8750434292571563,0.8750434292571563,0.8781192233236176,0.8819030520592483,0.883972605916374,0.8856527355551418,0.8897331116199024,0.8986098780096293,0.924101231083043,0.9643731668369534,0.8858917224332963,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.694241681709232,0.6837227898004232,0.6691262443298278,0.661895141471097,0.6572277055618793,0.6379259857177972,0.5472878750618312,0.2920859608145637,0.0228982738030291,0.6215172881769475,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,203.0,200.0,198.0,196.0,189.0,164.0,73.0,6.0,183.3684210526316,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,131.0,134.0,136.0,138.0,145.0,170.0,261.0,328.0,150.6315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,9.0,16.0,41.0,132.0,199.0,21.63157894736842,0.6137724550898204,0.8750434292571563,0.6137724550898204,0.6137724550898204,1.0,0.25,0.5,0.25,0.5370775538853804,0.7606679035250464,0.0,0.6137724550898204,179.38390299771703,205,129,0,0,2,4,2,5.0,144,0.7606679035250464,0.6137724550898204,1.0,205,129,0,205,334,8,8
0004,0.5099954059532321,0.8720831354152838,0.4447583926710852,0.5099954059532321,0.5099954059532321,0.5099954059532321,0.5099954059532321,0.5099954059532321,0.5099954059532321,0.5099954059532321,0.5099954059532321,0.5099954059532321,0.5099954059532321,0.5099954059532321,0.5099954059532321,0.5090047744543111,0.5060898717830459,0.4958871699497826,0.44249232411092404,0.34206605718140376,0.20213649448357066,0.036211042344192076,0.4554648739866323,0.5114213197969543,0.5114213197969543,0.5114213197969543,0.5114213197969543,0.5114213197969543,0.5114213197969543,0.5114213197969543,0.5114213197969543,0.5114213197969543,0.5114213197969543,0.5114213197969543,0.5114213197969543,0.5095057034220533,0.5056890012642224,0.49435382685069007,0.436670687575392,0.3016393442622951,0.14299424184261036,0.011035653650254669,0.4494181208647879,0.5085734677558333,0.5085734677558333,0.5085734677558333,0.5085734677558333,0.5085734677558333,0.5085734677558333,0.5085734677558333,0.5085734677558333,0.5085734677558333,0.5085734677558333,0.5085734677558333,0.5085734677558333,0.5085043379831772,0.5064910600805287,0.49742526903726203,0.4483915739438816,0.38791089326160394,0.28573991424828904,0.1188184795580833,0.4661138495359381,0.5247395833333334,0.5247395833333334,0.5247395833333334,0.5247395833333334,0.5247395833333334,0.5247395833333334,0.5247395833333334,0.5247395833333334,0.5247395833333334,0.5247395833333334,0.5247395833333334,0.5247395833333334,0.5234375,0.5208333333333334,0.5130208333333334,0.4713541666666667,0.359375,0.19401041666666666,0.016927083333333332,0.46820175438596495,0.9527186761229315,0.9527186761229315,0.9527186761229315,0.9527186761229315,0.9527186761229315,0.9527186761229315,0.9527186761229315,0.9527186761229315,0.9527186761229315,0.9527186761229315,0.9527186761229315,0.9527186761229315,0.950354609929078,0.9456264775413712,0.9314420803782506,0.8557919621749409,0.6524822695035462,0.35224586288416077,0.030732860520094562,0.8500684334950852,0.5109886566474491,0.5109886566474491,0.5109886566474491,0.5109886566474491,0.5109886566474491,0.5109886566474491,0.5109886566474491,0.5109886566474491,0.5109886566474491,0.5109886566474491,0.5109886566474491,0.5109886566474491,0.5104829425737221,0.5089492228328092,0.5030755116863311,0.4668126160176965,0.41160194086311463,0.3353075736835154,0.1797113014638674,0.4762002625731814,0.9848359525778881,0.9848359525778881,0.9848359525778881,0.9848359525778881,0.9848359525778881,0.9848359525778881,0.9848359525778881,0.9848359525778881,0.9848359525778881,0.9848359525778881,0.9848359525778881,0.9848359525778881,0.9852128247650636,0.9840079365079365,0.973573662659957,0.9073086827230472,0.7898165338559673,0.5646319682557279,0.3159420289855073,0.9125539509835718,0.8720831354152838,0.8720831354152838,0.8720831354152838,0.8720831354152838,0.8720831354152838,0.8720831354152838,0.8720831354152838,0.8720831354152838,0.8720831354152838,0.8720831354152838,0.8720831354152838,0.8720831354152838,0.8726393708809191,0.8736173974508281,0.8758329779514249,0.8843682773358588,0.9023844781874986,0.9229090210522717,0.9575387141375246,0.8818046243147226,0.516593292217954,0.516593292217954,0.516593292217954,0.516593292217954,0.516593292217954,0.516593292217954,0.516593292217954,0.516593292217954,0.516593292217954,0.516593292217954,0.516593292217954,0.516593292217954,0.515916891963298,0.5136121368555024,0.505162870807578,0.4597295255654931,0.3733704290190761,0.2354496120651044,0.044846965393654445,0.46564252306763965,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,402.0,400.0,394.0,362.0,276.0,149.0,13.0,359.57894736842104,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,366.0,368.0,374.0,406.0,492.0,619.0,755.0,408.42105263157896,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,23.0,29.0,61.0,147.0,274.0,410.0,63.421052631578945,0.4934895833333333,0.8720831354152838,0.4986979166666667,0.5247395833333334,0.9527186761229315,0.19230769230769232,0.6538461538461539,0.15384615384615385,0.42636654110984296,0.6767422334172963,0.06369426751592357,0.4979139843862917,351.4495035723594,403,365,20,4,5,17,4,16.0,314,0.6146095717884131,0.4765625,0.8652482269503546,366,402,57,423,768,28,26
